sample_id,height,width,bbox,dice,iou,infer_ms
100,564,623,"[99, 85, 472, 330]",0.9632367270803779,0.9290806804602735,732.2172069998487
1002,543,592,"[341, 61, 588, 271]",0.9544667007366654,0.9128993800667828,204.59887600009097
1004,539,818,"[327, 186, 437, 265]",0.9398529411765149,0.8865307254821937,207.5633160002326
1010,729,949,"[305, 168, 735, 524]",0.8691310874232899,0.7685515781338143,209.12557300016488
1012,365,485,"[271, 133, 315, 180]",0.9710100701862343,0.9436536180311764,212.26039200064406
102,340,796,"[310, 81, 486, 163]",0.9623725341764429,0.9274740365634474,214.9138380000295
1020,622,840,"[246, 120, 628, 448]",0.9755446212840064,0.9522568201132514,211.62456099955307
1024,547,927,"[293, 53, 801, 250]",0.9461651031099146,0.8978304911918348,212.7659469997525
1026,597,900,"[144, 59, 430, 335]",0.9618193975403971,0.9264470895157465,209.95642299931205
1029,547,928,"[442, 62, 750, 336]",0.9812829181236502,0.9632536212274482,211.28582100027415
103,453,780,"[257, 107, 471, 270]",0.9414570850666066,0.8893896239680249,208.06593300039822
1031,545,859,"[280, 55, 617, 345]",0.9562415489513538,0.9161521499448848,211.77762400020583
1033,473,592,"[101, 117, 157, 195]",0.8599215151000513,0.7542651900635909,208.45076000023255
1034,644,1059,"[400, 207, 526, 310]",0.8695975692938118,0.7692814042789146,211.07816499988985
1036,336,368,"[226, 59, 305, 129]",0.8989106243412217,0.816382978723795,209.3035960006091
1038,624,910,"[153, 81, 889, 536]",0.961174013775715,0.9252502599296708,209.01189599953796
1040,584,661,"[290, 104, 623, 362]",0.9543978095345294,0.9127733455776972,212.80705299977853
1042,548,806,"[528, 156, 703, 333]",0.9690396128926496,0.939938745475542,209.46078099950682
1044,492,743,"[208, 70, 386, 236]",0.9205576559546501,0.8528085460357021,213.56764899974223
1046,501,592,"[309, 184, 415, 288]",0.8977087277238085,0.8144024635795162,207.71612200042
1048,547,929,"[171, 94, 377, 275]",0.9622981585744351,0.9273358879776789,215.89545300048485
1050,425,743,"[78, 120, 184, 229]",0.8364441253889469,0.7188688946018315,208.41360000031273
1052,535,1048,"[465, 174, 599, 306]",0.7634045387507667,0.6173437980920149,214.18302199981554
1054,629,875,"[305, 92, 819, 487]",0.9449201074308573,0.8955910486834884,205.41342300020915
1056,555,750,"[242, 104, 411, 305]",0.9349840349468286,0.8779061212478377,212.04325899998366
1058,336,569,"[82, 44, 390, 180]",0.9716884034594572,0.9449357633701988,208.283408999705
1062,336,466,"[298, 65, 371, 151]",0.9628598951086772,0.9283797729619642,207.70378700035508
1064,590,831,"[343, 102, 749, 434]",0.9650625734304337,0.9324839827556157,195.96905300022627
1066,424,592,"[228, 120, 318, 199]",0.9671653024743935,0.9364182911278258,211.93875499920978
1068,562,864,"[120, 81, 458, 302]",0.9444253328287915,0.8947025371115881,216.20984699984547
107,565,702,"[201, 125, 537, 350]",0.9427125632535817,0.8916331836445468,212.99922199978027
1072,426,635,"[269, 50, 336, 127]",0.8336267605636244,0.7147169811327931,206.2049689993728
1074,547,927,"[488, 114, 828, 413]",0.9450955123300213,0.8959062392629582,207.42623999922216
1080,581,807,"[408, 249, 539, 387]",0.9595685569537639,0.9222794672028636,214.39892399939708
1082,622,927,"[177, 76, 550, 408]",0.9690120984523201,0.9398869734530142,209.62752499963244
1084,525,925,"[96, 119, 400, 313]",0.9692050662632956,0.9402501259390805,208.853789999921
1086,629,1102,"[417, 104, 746, 326]",0.9599034555436609,0.9228984180938811,208.01003799988393
1088,350,744,"[0, 79, 446, 349]",0.9516538450316593,0.9077668101528956,212.91683700019348
109,601,763,"[467, 213, 618, 365]",0.9670002006938367,0.9361087982237379,210.52757000052225
1090,384,617,"[122, 72, 226, 163]",0.963210237151427,0.9290313925410129,208.80133300033776
1092,500,926,"[575, 104, 821, 284]",0.9704487198373692,0.9425938644688809,209.18869900015125
1094,206,313,"[58, 34, 169, 117]",0.9518530250237949,0.9081293442128919,206.58898999954545
1100,501,559,"[162, 89, 477, 277]",0.9480969657754318,0.9013159340056017,212.2150329996657
1102,501,621,"[160, 52, 463, 312]",0.9688775840839893,0.9396339068269401,206.0328360003041
1104,571,858,"[246, 207, 426, 375]",0.9045131729668031,0.8256723409595442,212.80637000018032
1108,580,1024,"[130, 59, 594, 402]",0.9612475213591536,0.9253865007541536,215.55491499930213
111,602,460,"[52, 99, 357, 312]",0.9285238919206776,0.8665838509317006,207.27033200000733
1110,578,1024,"[125, 72, 525, 436]",0.972523131963426,0.9465158411029166,205.72354500018264
1120,467,1024,"[438, 107, 717, 352]",0.9798944591029042,0.9605814494852895,210.673241999757
1122,465,1024,"[168, 87, 501, 342]",0.969395804917612,0.9406092169459115,226.24161100065976
1124,522,1024,"[220, 73, 653, 391]",0.9570556191175729,0.9176478023764024,210.42063000004418
1125,522,1024,"[138, 56, 579, 427]",0.9453089061359219,0.8962898346591629,212.89079899997887
1126,465,1024,"[281, 126, 625, 363]",0.9420843798915273,0.8905099442571244,210.91199500006041
1128,521,1024,"[224, 83, 555, 325]",0.9742525317861064,0.949797647058833,217.96386200003326
113,660,502,"[5, 94, 486, 445]",0.9637121377407833,0.9299656715459272,194.05226200069592
