sample_id,source_sample_id,target_uid,target_class_id,target_class_name,target_instance_id,target_color,height,width,bbox,dice,iou,precision,recall,specificity,balanced_accuracy,hd95,assd,relative_area_error,infer_ms
GIST/original_gist001_5,GIST/original_gist001_5,,1,gastrointestinal_submucosal_tumor,,#ffffff,446,532,"[[250, 129, 382, 246]]",0.892245036483964,0.805453431372549,0.9503554645137968,0.8408315565031983,0.9981921260948169,0.9195118412990075,10.770329614269007,5.1661510018281875,-0.11524520255863539,210.575116914697
GIST/original_gist002_2,GIST/original_gist002_2,,1,gastrointestinal_submucosal_tumor,,#ffffff,468,475,"[[211, 165, 473, 423]]",0.9271299951213021,0.8641587432823481,0.93584635358374,0.9185745045480511,0.9837883090289955,0.9511814067885234,24.754796195765106,7.664059771396708,-0.01845585973546601,43.461530935019255
GIST/original_gist003_2,GIST/original_gist003_2,,1,gastrointestinal_submucosal_tumor,,#ffffff,355,414,"[[206, 190, 322, 277]]",0.8656394963552021,0.7631079304805024,0.9429705829272694,0.8000306231817486,0.9977499127735173,0.8988902679776329,10.295630140987,5.170210825220841,-0.1515847496554892,42.79073409270495
GIST/original_gist004_3,GIST/original_gist004_3,,1,gastrointestinal_submucosal_tumor,,#ffffff,355,414,"[[113, 93, 157, 160]]",0.8931494037877017,0.8069286016054077,0.9830159547092125,0.818337617823479,0.9997718410354268,0.9090547294294529,6.708203932499369,2.583627401673466,-0.1675235646958012,43.30808704253286
GIST/original_gist005_2,GIST/original_gist005_2,,1,gastrointestinal_submucosal_tumor,,#ffffff,497,478,"[[112, 222, 166, 332]]",0.7770425388251182,0.6353798586572438,0.9968814968814969,0.63664527550343,0.9999613811806202,0.8183033283420251,14.866068747318506,6.60571317135897,-0.36136313343660104,43.78175805322826
GIST/original_gist006_1,GIST/original_gist006_1,,1,gastrointestinal_submucosal_tumor,,#ffffff,467,475,"[[75, 220, 212, 359]]",0.9091444342226311,0.8334232897044933,0.9962096774193548,0.8360744500846023,0.9997730016904129,0.9179237258875077,12.649110640673518,5.6105819983298035,-0.16074450084602368,42.97461803071201
GIST/original_gist007_3,GIST/original_gist007_3,,1,gastrointestinal_submucosal_tumor,,#ffffff,467,475,"[[186, 263, 321, 354]]",0.9427702198496068,0.8917363448800086,0.9783178460805337,0.9097152985487981,0.9991447288038421,0.9544300136763201,6.324555320336759,2.7719280002669686,-0.0701229644400133,43.33216301165521
GIST/original_gist008_3,GIST/original_gist008_3,,1,gastrointestinal_submucosal_tumor,,#ffffff,498,477,"[[207, 29, 381, 271]]",0.8768806098385828,0.7807545818548781,0.9671747721590451,0.8020063534525999,0.996079772299305,0.8990430628759525,30.4138126514911,11.018356137247785,-0.17077411804046147,43.327754945494235
GIST/original_gist009_1,GIST/original_gist009_1,,1,gastrointestinal_submucosal_tumor,,#ffffff,496,477,"[[33, 11, 357, 240]]",0.9160409152722757,0.8450880925107729,0.8920942016468014,0.9413087064827754,0.969970354939508,0.9556395307111417,24.382351277619623,9.492938928892327,0.05516738562488608,43.46496099606156
GIST/original_gist010_5,GIST/original_gist010_5,,1,gastrointestinal_submucosal_tumor,,#ffffff,446,532,"[[175, 123, 279, 212]]",0.7851069542647454,0.6462354501252394,1.0,0.6462354501252394,1.0,0.8231177250626197,20.898521065147932,8.846463219653655,-0.3537645498747606,43.42718096449971
GIST/original_gist011_1,GIST/original_gist011_1,,1,gastrointestinal_submucosal_tumor,,#ffffff,496,477,"[[333, 145, 384, 243]]",0.8698164513936097,0.769624060150376,0.9968835216205687,0.7714802532408803,0.9999657057121423,0.8857229794765114,7.615773105863909,3.421160817022605,-0.2261079288513717,43.206952046602964
GIST/original_gist012_2,GIST/original_gist012_2,,1,gastrointestinal_submucosal_tumor,,#ffffff,497,477,"[[151, 223, 209, 269]]",0.7105511811023622,0.5510503175378603,1.0,0.5510503175378603,1.0,0.7755251587689301,12.041594578792296,5.982383591754724,-0.44894968246213973,43.24785794597119
GIST/original_gist013_2,GIST/original_gist013_2,,1,gastrointestinal_submucosal_tumor,,#ffffff,497,477,"[[98, 294, 235, 431]]",0.8903080663304184,0.8023020077169577,0.9739599872975547,0.8198890596805454,0.9985232276480599,0.9092061436643026,17.26267650163207,6.928471728098628,-0.15819020249949875,43.4806119883433
GIST/original_gist014_11,GIST/original_gist014_11,,1,gastrointestinal_submucosal_tumor,,#ffffff,355,415,"[[145, 25, 300, 136]]",0.8678535497134858,0.7665559075805579,0.9544885980948715,0.795636830285531,0.9964925810302765,0.8960647056579037,23.422209345207676,7.29319680950474,-0.1664260506897658,43.096547946333885
GIST/original_gist015_1,GIST/original_gist015_1,,1,gastrointestinal_submucosal_tumor,,#ffffff,355,415,"[[162, 169, 184, 206]]",0.8453815261044176,0.7321739130434782,0.9745370370370371,0.7464539007092199,0.9999250482076301,0.873189474458425,7.615773105863909,1.9482295605372144,-0.23404255319148937,42.917254962958395
GIST/original_gist016_4,GIST/original_gist016_4,,1,gastrointestinal_submucosal_tumor,,#ffffff,596,595,"[[312, 306, 403, 379]]",0.8207492795389049,0.6959921798631477,0.9994385176866929,0.696264424017211,0.9999942776539525,0.8481293508355818,14.601140434895507,6.235523363270999,-0.30334441619401525,43.704458978027105
GIST/original_gist017_5,GIST/original_gist017_5,,1,gastrointestinal_submucosal_tumor,,#ffffff,498,477,"[[260, 217, 320, 304]]",0.8827696831974335,0.790141182100981,0.993680409268733,0.7941317941317941,0.9999100210807753,0.8970209076062847,11.313708498984761,3.6370230074885654,-0.2008177008177008,43.386397999711335
