sample_id,source_sample_id,target_uid,target_class_id,target_class_name,target_instance_id,target_color,height,width,bbox,dice,iou,precision,recall,specificity,balanced_accuracy,hd95,assd,relative_area_error,infer_ms,concept,text_score
10_1,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.8908266184638755,0.4454133092319377,278.62922198763334,146.0722957477819,2.244923697818136,1089.653769999984,brachial plexus,0.64453125
10_100,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9086253835184305,0.45431269175921524,178.28406215630645,77.9170207076109,0.7346185397867104,490.60270100000025,brachial plexus,0.6015625
10_104,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9746622688958815,0.48733113444794074,152.19263924462734,89.60230978360259,-0.030932817786370227,485.2834540000117,brachial plexus,0.515625
10_109,,,,,,,420,580,[],0.001444647201946472,0.0007228457295035191,0.0010365521003818875,0.002382743917732631,0.9222878629692818,0.4623353034435072,187.69788022878896,76.4797921963197,1.2987208427389014,490.81080999997084,brachial plexus,0.57421875
10_11,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.8894197255895404,0.4447098627947702,268.13622513528367,135.83845030775439,2.1224195871339413,497.15298699999266,brachial plexus,0.7109375
10_15,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9273181895236481,0.46365909476182404,198.6302955087687,86.32587104766777,1.2447643979057592,521.565575000011,brachial plexus,0.61328125
10_16,,,,,,,420,580,[],0.07143480918697057,0.0370403912334722,0.04375735530116615,0.1943916349809886,0.9253274963240209,0.5598595656525047,206.59085507361567,77.87530558204236,3.442490494296578,511.7222439999978,brachial plexus,0.63671875
10_18,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9125787736108933,0.4562893868054467,188.80775641147196,80.32549005750944,1.7003534494043724,497.3033800000053,brachial plexus,0.68359375
10_2,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9199150898760022,0.4599575449380011,173.5960744560392,75.43083277373272,1.0877875319479942,491.1742580000009,brachial plexus,0.6484375
10_24,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9302447780267268,0.4651223890133634,258.45771896471314,167.9755386277791,1.9056207319208545,517.163346000018,brachial plexus,0.58984375
10_26,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9245286998485597,0.46226434992427984,192.27389312760042,78.48989278987138,1.734372611951704,498.30269400001725,brachial plexus,0.59765625
10_27,,,,,,,420,580,[],0.08909622392183558,0.04662517549925609,0.04958769779362603,0.4383372734436564,0.8212129597021683,0.6297751165729124,174.56409198247877,72.81974849911455,7.8396375098502755,494.6510890000013,brachial plexus,0.65234375
10_28,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9254496956432529,0.46272484782162643,177.27315095761898,76.98370100202182,0.804635761589404,514.5187569999621,brachial plexus,0.7421875
10_3,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9210582515734331,0.46052912578671656,175.51039830051582,73.65882213576171,2.934877896055103,499.361634999957,brachial plexus,0.5859375
10_30,,,,,,,420,580,[],0.041199968669225345,0.021033269353806783,0.028078791437570062,0.07734156741655639,0.9231120063851621,0.5002267869008592,196.12546984252893,73.52610135846301,1.754447875312454,486.9135239999878,brachial plexus,0.74609375
10_31,,,,,,,420,580,[],0.18581475618301196,0.10242325408405573,0.11288034053287088,0.5250806688178351,0.8811776232990683,0.7031291460584517,177.2183380627448,65.93355307579725,3.6516573775300674,487.5523790000216,brachial plexus,0.61328125
