sample_id,source_sample_id,target_uid,target_class_id,target_class_name,target_instance_id,target_color,height,width,bbox,dice,iou,precision,recall,specificity,balanced_accuracy,hd95,assd,relative_area_error,infer_ms,concept,text_score
10_1,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9990537656309008,0.4995268828154504,207.19724193261922,140.06125952898842,-0.9718753941228402,431.65034893900156,brachial plexus,0.49609375
10_100,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9990752344323928,0.4995376172161964,258.7172004567043,168.24009225046902,-0.9824446267432322,113.9294549357146,brachial plexus,0.578125
10_104,,,,,,,420,580,[],0.8289816136344555,0.7079151132778893,0.8655329593267882,0.7953922990172386,0.9967690706971141,0.8960806848571763,13.416407864998739,6.854335623645966,-0.08103753826325116,102.00219717808068,brachial plexus,0.51171875
10_109,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9579630431276684,0.4789815215638342,221.04524423746375,150.3798936112793,0.24216202658640582,102.62182913720608,brachial plexus,0.51953125
10_11,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9990776476188857,0.49953882380944287,210.5297814379279,138.5056784101153,-0.9739558329332694,100.94339703209698,brachial plexus,0.494140625
10_15,,,,,,,420,580,[],0.7483881238557669,0.5979394556092598,0.9549055453991468,0.6153141361256544,0.9990591625699271,0.8071866493477908,38.638711055669944,9.787404375375267,-0.3556282722513089,102.23735100589693,brachial plexus,0.53515625
10_16,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9516525197166155,0.47582625985830773,210.3962579115308,127.07721437885527,1.7504752851711027,101.04505880735815,brachial plexus,0.439453125
10_18,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.963464301304029,0.4817321506520145,171.01820569710992,103.34861811269161,0.12855085744207356,100.2473731059581,brachial plexus,0.54296875
10_2,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9452687754954157,0.47263438774770783,156.90856068631444,91.97801469093437,0.42682520280031117,102.54332702606916,brachial plexus,0.58984375
10_24,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9990709952961255,0.49953549764806277,189.4947152703853,136.68343969383596,-0.9613027490807214,101.98923712596297,brachial plexus,0.55078125
10_26,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.999076171553677,0.4995380857768385,188.6929360539244,123.54259112292982,-0.9665291150848234,101.29232285544276,brachial plexus,0.56640625
10_27,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.999039928896044,0.499519964448022,174.04611417219832,133.13996267375347,-0.9548857368006304,100.43744696304202,brachial plexus,0.515625
10_28,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9990894945626154,0.4995447472813077,199.8448099168443,136.9931492183367,-0.9779594370860927,102.04563685692847,brachial plexus,0.5390625
10_3,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9328584768580749,0.46642923842903744,169.37589633360562,83.19962166452288,2.3466917136297223,101.4485761988908,brachial plexus,0.67578125
10_30,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9990793880041723,0.49953969400208614,186.36680584294368,122.35782870536782,-0.9679458903102485,99.73772382363677,brachial plexus,0.52734375
10_31,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9669696176229612,0.4834848088114806,176.83395814095783,113.46595195550191,0.1471105896157231,101.46569716744125,brachial plexus,0.5078125
10_32,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9457014341977522,0.4728507170988761,198.7956109062294,115.62673132097552,0.6592822904521312,101.35194403119385,brachial plexus,0.421875
10_35,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9598441061717222,0.4799220530858611,158.60012610335465,103.57521410738575,0.007389162561576354,102.25079208612442,brachial plexus,0.58203125
10_36,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9991173240983191,0.49955866204915955,219.2313804228211,158.88059343069682,-0.9693548387096774,100.93528707511723,brachial plexus,0.55859375
10_37,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9990691731295669,0.49953458656478344,199.59258451761818,149.4816675485163,-0.9696593573300234,101.3752450235188,brachial plexus,0.490234375
10_38,,,,,,,420,580,[],0.7380281690140845,0.5848214285714286,0.9069230769230769,0.6221635883905013,0.9979493263282773,0.8100564573593894,25.0,10.823266628698454,-0.31398416886543534,101.14143090322614,brachial plexus,0.5078125
10_4,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9990515909139023,0.49952579545695114,195.728758901821,130.91796995323307,-0.9697909642616318,102.31976304203272,brachial plexus,0.50390625
10_41,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.95137594909432,0.47568797454716,172.6990764866003,95.7190344813302,0.6613252490255522,102.67516900785267,brachial plexus,0.640625
10_42,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9909771265942869,0.49548856329714347,143.21118826408542,80.67707479001982,-0.6669260700389105,103.63460914231837,brachial plexus,0.453125
10_45,,,,,,,420,580,[],0.7188247352237787,0.5610666666666667,0.9992401215805471,0.5613061572937786,0.999982922695311,0.7806445399945448,24.58860311167417,12.821656490680889,-0.43826699391740476,100.09862016886473,brachial plexus,0.55078125
10_46,,,,,,,420,580,[],0.0032443592390502874,0.0016248153618906942,0.006578947368421052,0.002153063221765512,0.9930353765970205,0.497594219909393,105.39852793697327,40.16527201918923,-0.6727343902916422,101.10281989909708,brachial plexus,0.484375
10_48,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9554361434849465,0.47771807174247327,252.30099699039425,145.46327202205086,0.9002149767108564,101.87636502087116,brachial plexus,0.55078125
10_49,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9875080667465659,0.49375403337328294,106.03535770177555,58.23890598465385,-0.3997180829641563,100.58359988033772,brachial plexus,0.57421875
10_52,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9551947037539001,0.47759735187695007,200.2198783388034,123.03086235221271,0.5714497260476825,100.34369491040707,brachial plexus,0.484375
10_54,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9747185521899826,0.4873592760949913,132.4801813938661,94.91517772158431,-0.2751522533495737,102.01598796993494,brachial plexus,0.4609375
10_55,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.942806118752211,0.4714030593761055,177.70584083657937,100.47847748175509,0.4948200958003787,101.10066994093359,brachial plexus,0.47265625
10_58,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9990705455897388,0.4995352727948694,199.41063053958246,134.248840691456,-0.9681251811069256,100.98516778089106,brachial plexus,0.482421875
10_60,,,,,,,420,580,[],0.761960229636409,0.6154569892473118,0.8515901060070671,0.6894007828967178,0.9966323145873952,0.8430165487420564,19.235384061671343,9.569972473251601,-0.19045468232460103,100.28509492985904,brachial plexus,0.51171875
10_64,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9990962990490025,0.4995481495245013,197.18366224135193,140.52654754399518,-0.968510888758093,102.18577086925507,brachial plexus,0.5546875
10_68,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9599355264624433,0.47996776323122164,181.11046352985792,111.01822148831805,-0.09490606236684099,99.67158292420208,brachial plexus,0.56640625
10_7,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9991709172937394,0.4995854586468697,174.98057015960103,124.81072417345055,-0.9671008684034736,101.49753699079156,brachial plexus,0.5859375
10_70,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9990748992149374,0.4995374496074687,190.2511489416561,130.26253250589164,-0.9725786163522012,99.91497709415853,brachial plexus,0.5859375
10_72,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9601311642960566,0.4800655821480283,204.44020874952886,144.9832094793542,0.06628701594533029,102.10443893447518,brachial plexus,0.5078125
10_8,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9745697210314025,0.48728486051570125,131.0183104973441,83.96701128119452,-0.1190929041697147,101.85204399749637,brachial plexus,0.462890625
10_81,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9216859516802876,0.4608429758401438,260.09286092540805,176.18319572348992,1.0922744339515302,100.9486869443208,brachial plexus,0.59375
10_83,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.999086914819205,0.4995434574096025,200.05611325889342,147.83802285093236,-0.9550422767580945,101.7354920040816,brachial plexus,0.52734375
