sample_id,source_sample_id,target_uid,target_class_id,target_class_name,target_instance_id,target_color,height,width,bbox,dice,iou,precision,recall,specificity,balanced_accuracy,hd95,assd,relative_area_error,infer_ms
AP/US_107,,,,,,,480,640,"[318, 126, 405, 133]",0.7167630057803468,0.5585585585585585,0.5662100456621004,0.9763779527559056,0.998760971919711,0.9875694623378083,4.0,2.0314551566865626,0.7244094488188977,409.3639920001806
AP/US_108,,,,,,,480,640,"[313, 127, 404, 134]",0.813200498132005,0.6852046169989506,0.7006437768240343,0.9688427299703264,0.9990897998864696,0.983966264928398,3.0,1.49802991279824,0.3827893175074184,409.3639920001806
AP/US_109,,,,,,,480,640,"[311, 125, 395, 134]",0.8071099407504937,0.6766004415011038,0.6950113378684807,0.9623233908948194,0.9991225294637643,0.980722960179292,4.0,1.5794328768488877,0.38461538461538464,409.3639920001806
AP/US_110,,,,,,,480,640,"[310, 126, 397, 134]",0.8010471204188482,0.6681222707423581,0.6891891891891891,0.95625,0.9990996868475992,0.9776748434237996,4.0,1.6411557747627032,0.3875,409.3639920001806
AP/US_111,,,,,,,480,640,"[311, 125, 399, 133]",0.7077881619937695,0.5477338476374156,0.5546875,0.9776247848537005,0.9985128123175667,0.9880687985856336,4.0,2.349425741172988,0.7624784853700516,177.91962049977883
AP/US_112,,,,,,,480,640,"[312, 124, 386, 135]",0.7804551539491299,0.6399560922063666,0.6580135440180587,0.9588815789473685,0.9990117158960442,0.9789466474217063,4.067708094089714,1.915892594653495,0.45723684210526316,177.91962049977883
AP/US_113,,,,,,,480,640,"[310, 123, 407, 134]",0.6574783052577846,0.4897338403041825,0.4938650306748466,0.983206106870229,0.9978469718964589,0.990526539383344,6.0,3.2041089487435546,0.9908396946564886,177.91962049977883
AP/US_114,,,,,,,480,640,"[311, 126, 376, 133]",0.7018943170488534,0.5407066052227343,0.5517241379310345,0.9643835616438357,0.9990679029445794,0.9817257322942075,4.0,2.094790024047965,0.7479452054794521,177.91962049977883
AP/US_115,,,,,,,480,640,"[312, 124, 388, 135]",0.7672702883970489,0.6224156692056583,0.6434195725534309,0.9501661129568106,0.9989660728380485,0.9745660928974296,4.288539740695341,1.9925716678509284,0.47674418604651164,166.26932949975526
AP/US_116,,,,,,,480,640,"[311, 125, 387, 134]",0.8422555317630264,0.7274969173859432,0.7496823379923762,0.9609120521172638,0.9993574396743491,0.9801347458958065,3.0,1.324413794088578,0.28175895765472314,166.26932949975526
AP/US_117,,,,,,,480,640,"[316, 127, 376, 132]",0.7474489795918368,0.5967413441955194,0.643956043956044,0.8905775075987842,0.9994720908785777,0.9450247992386809,4.0,1.4477848523769676,0.3829787234042553,166.26932949975526
AP/US_118,,,,,,,480,640,"[316, 127, 374, 133]",0.6969353007945517,0.5348432055749129,0.5531531531531532,0.941717791411043,0.9991918507270084,0.9704548210690257,4.414762138029506,2.1017371601357966,0.7024539877300614,166.26932949975526
AP/US_119,,,,,,,480,640,"[313, 126, 374, 133]",0.6962809917355371,0.5340729001584786,0.5488599348534202,0.9519774011299436,0.9990972670329742,0.9755373340814588,4.0,2.1581569841213994,0.7344632768361582,142.42918324998755
AP/US_120,,,,,,,480,640,"[318, 126, 392, 134]",0.7987421383647799,0.6649214659685864,0.6737400530503979,0.9806949806949807,0.9991978661936468,0.9899464234443138,4.0,1.5672224170503266,0.4555984555984556,142.42918324998755
AP/US_485,,,,,,,480,640,"[265, 130, 350, 142]",0.665911664779162,0.499151103565365,0.5051546391752577,0.9767441860465116,0.9981213184691354,0.9874327522578235,6.0,3.175273381098785,0.9335548172757475,142.42918324998755
AP/US_641,,,,,,,480,640,"[278, 115, 418, 134]",0.5201958384332925,0.35153019023986765,0.35699286014279713,0.9582863585118376,0.9950018445185154,0.9766441015151766,9.848857801796104,4.903717366258773,1.6843291995490417,142.42918324998755
AP/US_642,,,,,,,480,640,"[279, 116, 412, 135]",0.5290867728306793,0.3596995139195758,0.3671628326567433,0.9465116279069767,0.9954201214337011,0.9709658746703389,9.0,4.877584331223821,1.577906976744186,143.91992975015455
AP/US_643,,,,,,,480,640,"[278, 115, 396, 134]",0.5453287197231834,0.3748810656517602,0.3799421407907425,0.9656862745098039,0.995802652880046,0.980744463694925,9.104632933884051,4.776658291359342,1.5416666666666667,143.91992975015455
AP/US_644,,,,,,,480,640,"[277, 114, 396, 133]",0.5424430641821946,0.3721590909090909,0.3771593090211132,0.9656019656019657,0.9957635139986813,0.9806827398003235,9.0,4.994819602315261,1.5601965601965602,143.91992975015455
AP/US_767,,,,,,,480,640,"[257, 110, 390, 133]",0.4691011235955056,0.30642201834862387,0.31006312662458224,0.9630911188004614,0.9939347050432046,0.978512911921833,13.0,6.124006805619598,2.1061130334486737,143.91992975015455
AP/US_768,,,,,,,480,640,"[269, 111, 389, 134]",0.5383430859254696,0.3683101559207754,0.3747855917667238,0.9551912568306011,0.9952397277045889,0.9752154922675951,11.0,5.448770273414791,1.5486338797814208,145.7412617501177
AP/US_769,,,,,,,480,640,"[269, 108, 390, 134]",0.4795610425240055,0.3154095994225911,0.3204987165383205,0.9520697167755992,0.9939500199162863,0.9730098683459427,15.0,6.302284661833132,1.9705882352941178,145.7412617501177
