sample_id,source_sample_id,target_uid,target_class_id,target_class_name,target_instance_id,target_color,height,width,bbox,dice,iou,precision,recall,specificity,balanced_accuracy,hd95,assd,relative_area_error,infer_ms
GIST/original_gist001_5,GIST/original_gist001_5,,1,gastrointestinal_submucosal_tumor,,#ffffff,446,532,"[[250, 129, 382, 246]]",0.2534516107516841,0.1451157106850989,0.1601168572150903,0.6076759061833689,0.8688018886139048,0.7382388973986369,183.60689160473606,85.67694078365425,2.7952025586353946,109.63841550255893
GIST/original_gist002_2,GIST/original_gist002_2,,1,gastrointestinal_submucosal_tumor,,#ffffff,468,475,"[[211, 165, 473, 423]]",0.00037572797294758596,0.00018789928598271326,0.0037609694943585457,0.0001977413543085644,0.9865147692690598,0.4933562553116842,219.26854424154058,111.55541287855932,-0.9474227710155118,109.63841550255893
GIST/original_gist003_2,GIST/original_gist003_2,,1,gastrointestinal_submucosal_tumor,,#ffffff,355,414,"[[206, 190, 322, 277]]",0.24118320469736695,0.13712809960736558,0.13712809960736558,1.0,0.7073747320900889,0.8536873660450445,153.83820357779595,88.28952652420806,6.292451385698974,109.63841550255893
GIST/original_gist004_3,GIST/original_gist004_3,,1,gastrointestinal_submucosal_tumor,,#ffffff,355,414,"[[113, 93, 157, 160]]",0.05943261217274182,0.03062640985597779,0.03295369678864824,0.30248500428449016,0.8567576536961752,0.5796213289903327,152.18475567575263,76.90691466492251,8.179091688089118,109.63841550255893
GIST/original_gist005_2,GIST/original_gist005_2,,1,gastrointestinal_submucosal_tumor,,#ffffff,497,478,"[[112, 222, 166, 332]]",0.0,0.0,0.0,0.0,0.6124129467446481,0.30620647337232404,294.5382795356713,150.74480909510325,18.988050453640184,109.63841550255893
GIST/original_gist006_1,GIST/original_gist006_1,,1,gastrointestinal_submucosal_tumor,,#ffffff,467,475,"[[75, 220, 212, 359]]",0.855795702667637,0.7479395984291166,0.80363722809937,0.9151945854483926,0.9840425018111567,0.9496185436297746,20.08099766837377,9.307313020870858,0.1388155668358714,109.63841550255893
GIST/original_gist007_3,GIST/original_gist007_3,,1,gastrointestinal_submucosal_tumor,,#ffffff,467,475,"[[186, 263, 321, 354]]",0.3463697892631903,0.2094602451105788,0.20955771154696262,0.997784424504265,0.8403462438556754,0.9190653341799702,227.81966306220608,88.22623011548306,3.761382519109339,109.63841550255893
GIST/original_gist008_3,GIST/original_gist008_3,,1,gastrointestinal_submucosal_tumor,,#ffffff,498,477,"[[207, 29, 381, 271]]",0.0,0.0,0.0,0.0,0.9899682625300398,0.4949841312650199,198.40362899906847,100.30045639001753,-0.9303460959705735,109.63841550255893
GIST/original_gist009_1,GIST/original_gist009_1,,1,gastrointestinal_submucosal_tumor,,#ffffff,496,477,"[[33, 11, 357, 240]]",0.46514037385060364,0.3030507584706831,0.8034400477232054,0.3273183871033072,0.9788798974441151,0.6530991422737111,138.1656599338228,40.30677901237517,-0.5926038438949308,109.63841550255893
GIST/original_gist010_5,GIST/original_gist010_5,,1,gastrointestinal_submucosal_tumor,,#ffffff,446,532,"[[175, 123, 279, 212]]",0.13317864177211775,0.07133978898684781,0.0733007618170748,0.7272727272727273,0.7292535305985205,0.7282631289356238,278.59681094850436,127.16490543732834,8.921762192426698,109.63841550255893
GIST/original_gist011_1,GIST/original_gist011_1,,1,gastrointestinal_submucosal_tumor,,#ffffff,496,477,"[[333, 145, 384, 243]]",0.029532988808217874,0.014987811843830702,0.015165205499523798,0.5616520952668074,0.4813674847283249,0.5215097899975661,338.59983756600053,186.62365115390813,36.03557431413928,109.63841550255893
GIST/original_gist012_2,GIST/original_gist012_2,,1,gastrointestinal_submucosal_tumor,,#ffffff,497,477,"[[151, 223, 209, 269]]",0.0,0.0,0.0,0.0,0.9855290143050438,0.4927645071525219,150.73733657306408,68.83774359805894,0.6614557889594529,109.63841550255893
GIST/original_gist013_2,GIST/original_gist013_2,,1,gastrointestinal_submucosal_tumor,,#ffffff,497,477,"[[98, 294, 235, 431]]",0.2214729291102844,0.12452603771698098,0.12454679568924562,0.9986633696451246,0.5270906684195834,0.7628770190323539,240.4602876725488,102.19860281106402,7.018378667379536,109.63841550255893
