sample_id,height,width,bbox,dice,iou,infer_ms
170_IM-0722-0043_anon,768,1024,"[417, 359, 769, 604]",0.7333076245042114,0.5789153220545994,1108.897375059314
172_IM-0311-0015_anon,768,1024,"[325, 300, 711, 495]",0.817803354965122,0.6917659243915601,1106.803167029284
173_IM-0585-0001_anon,768,1024,"[106, 233, 695, 633]",0.9468517056013732,0.8990677862152846,1112.1287910500541
175_IM-0922-1024_anon,970,1552,"[312, 333, 1018, 634]",0.8730980532459133,0.7747773049472324,1104.5784999150783
176_IM-0395-0010_anon,768,1024,"[388, 149, 814, 372]",0.7021812717254585,0.5410472637107403,1109.8274579271674
177_IM-0668-0040_anon,768,1024,"[120, 272, 633, 540]",0.8851567198353691,0.7939741267531951,1127.5818750727922
179_IM-0787-0013_anon,768,1024,"[385, 398, 604, 543]",0.8690052202761699,0.7683547580019979,1108.6619580164552
181_IM-0126-0041_anon,768,1024,"[347, 349, 749, 553]",0.7494635798983861,0.5993136767960145,1109.1661660466343
182_IM-0095-0001_anon,768,1024,"[210, 246, 720, 525]",0.9135950483709865,0.8409341719228186,1107.6663749990985
183_IM-0486-0004_anon,720,960,"[281, 216, 707, 434]",0.9119832846594081,0.8382070530726492,1102.0520830061287
184_IM-0171-0001_anon,768,1024,"[166, 344, 740, 634]",0.7784732393853757,0.6372952803700305,1110.5519579723477
185_IM-0270-0000_anon,970,1552,"[348, 369, 814, 635]",0.8179870384005745,0.6920288228428109,1137.665958958678
186_IM-0064-0040_anon,768,1024,"[380, 241, 628, 504]",0.9313790062403096,0.8715709420638339,1111.3775410922244
187_IM-0070-0032_anon,768,1024,"[294, 387, 646, 657]",0.7844036697247884,0.6452830188679725,1098.6600830219686
188_IM-0270-0037_anon,768,1024,"[356, 377, 727, 643]",0.9120930532701004,0.8383925261363033,1103.9391250815243
18_IM-0098-7936_anon,970,1552,"[456, 430, 738, 673]",0.7003388979540981,0.5388627057097392,1111.1251659458503
190_IM-0185-0000_anon,970,1552,"[330, 276, 1000, 646]",0.8946504076773246,0.8093823111631115,1111.2850829958916
191_IM-0466-0041_anon,720,960,"[154, 121, 752, 427]",0.9391261246095459,0.8852382421651267,1105.0628339871764
192_IM-0628-0003-0002_anon,768,1024,"[255, 323, 760, 692]",0.7604794216500838,0.6135270643610228,1107.3765420587733
193_IM-0126-0011_anon,768,1024,"[216, 261, 721, 615]",0.9213605032204633,0.8541876187283596,1109.7517090383917
194_IM-0470-0010_anon,768,1024,"[393, 383, 709, 638]",0.8736997939022271,0.7757255029982688,1103.6076670279726
195_IM-0236-0004_anon,768,1024,"[190, 260, 724, 560]",0.9212772684160642,0.8540445486518292,1109.6070419298485
197_IM-0564-0002_anon,768,1024,"[217, 133, 734, 561]",0.8290392982157849,0.7079992496354252,1111.1848750151694
