sample_id,source_sample_id,target_uid,target_class_id,target_class_name,target_instance_id,target_color,height,width,bbox,dice,iou,precision,recall,specificity,balanced_accuracy,hd95,assd,relative_area_error,infer_ms,concept,text_score
10_1,,,,,,,420,580,"[224, 102, 335, 218]",0.0,0.0,0.0,0.0,0.8916243407122642,0.4458121703561321,278.84759668179913,156.63339679752065,2.221213267751293,632.9939039424062,brachial plexus,0.74609375
10_100,,,,,,,420,580,"[175, 98, 324, 254]",0.4272027642531805,0.27161973237467546,0.3461440570119623,0.5578342904019689,0.944492459271423,0.7511633748366959,141.68625997558524,48.749602003701966,0.6115668580803938,225.3445261158049,brachial plexus,0.5390625
10_104,,,,,,,420,580,"[262, 127, 342, 229]",0.8549026365672928,0.746576373212942,0.9188738655306539,0.7992589012405349,0.9981549582338148,0.8987069297371748,11.079105734765182,5.551778338332397,-0.13017560818430804,224.32920103892684,brachial plexus,0.6328125
10_109,,,,,,,420,580,"[225, 90, 320, 215]",0.0065478355765733,0.0032846715328467154,0.004611600737856118,0.011286681715575621,0.9175557875616444,0.46442123463861,186.926146649247,73.88553731481404,1.4474542262352645,224.81606295332313,brachial plexus,0.55859375
10_11,,,,,,,420,580,"[224, 93, 335, 220]",0.0,0.0,0.0,0.0,0.8821301664484757,0.4410650832242379,268.45677896335013,136.84509077082436,2.3282525204032645,220.22318211384118,brachial plexus,0.72265625
10_15,,,,,,,420,580,"[247, 101, 343, 218]",0.0,0.0,0.0,0.0,0.9274622817426682,0.4637311408713341,198.30443361691718,85.8729230749952,1.2403141361256544,224.3562221992761,brachial plexus,0.6875
10_16,,,,,,,420,580,"[253, 90, 324, 175]",0.10601005194914896,0.05597181339755597,0.06446145153834301,0.29824144486692017,0.923915586151584,0.6110785155092521,206.96325228162414,71.51578233332306,3.6266634980988592,220.45300714671612,brachial plexus,0.640625
10_18,,,,,,,420,580,"[235, 89, 355, 202]",0.0,0.0,0.0,0.0,0.9093155224804099,0.45465776124020496,187.89491400806904,79.2650169081701,1.80115198324388,225.6535531487316,brachial plexus,0.62890625
10_2,,,,,,,420,580,"[230, 95, 342, 219]",0.0,0.0,0.0,0.0,0.9188537133260302,0.4594268566630151,174.3525150205744,75.39185259678005,1.1154572730303367,226.74522013403475,brachial plexus,0.703125
10_24,,,,,,,420,580,"[264, 107, 342, 208]",0.0,0.0,0.0,0.0,0.9235357666810992,0.4617678833405496,198.0126257956715,92.0387633305073,2.185081421817545,221.49248304776847,brachial plexus,0.6953125
10_26,,,,,,,420,580,"[235, 89, 339, 203]",0.03377037699879391,0.017175194902845383,0.02265135699373695,0.06633042946660553,0.9210063402472823,0.4936683848569439,190.69386121451623,69.51112076582653,1.9283203423506037,225.3756169229746,brachial plexus,0.59765625
10_27,,,,,,,420,580,"[225, 115, 345, 182]",0.4965930363159865,0.33031178404223527,0.40053146515279625,0.653270291568164,0.9791928694806392,0.8162315805244016,50.08991914547278,17.97527292539051,0.6310086682427108,221.13168286159635,brachial plexus,0.61328125
10_28,,,,,,,420,580,"[258, 91, 369, 217]",0.0,0.0,0.0,0.0,0.924915361466384,0.462457680733192,176.36805824177972,76.13735826227641,0.8175703642384106,219.7485000360757,brachial plexus,0.73828125
10_3,,,,,,,420,580,"[283, 121, 354, 228]",0.0,0.0,0.0,0.0,0.9209619402953825,0.46048097014769124,175.14479688537975,73.45987602630683,2.9396785639741183,219.21160793863237,brachial plexus,0.796875
10_30,,,,,,,420,580,"[239, 86, 343, 199]",0.04065994213777465,0.02075185569478809,0.02769345475848112,0.07645934421408616,0.9229008568448347,0.49968010052946044,196.01798266920818,73.51648528040437,1.7609175121305691,224.81812303885818,brachial plexus,0.78125
10_31,,,,,,,420,580,"[218, 86, 301, 221]",0.006352683461117196,0.0031864630260410942,0.00422904919307797,0.012760340275740686,0.9134858224020407,0.4631230813388907,175.1151967572267,65.03960744394355,2.017307128190085,226.11863492056727,brachial plexus,0.62890625
10_32,,,,,,,420,580,"[227, 122, 331, 223]",0.7550828059781877,0.6065325546182133,0.7859845830413454,0.726518979142376,0.9935263967848195,0.8600226879635977,20.615528128088304,11.08252307369551,-0.07565746858401347,226.8349719233811,brachial plexus,0.80078125
10_35,,,,,,,420,580,"[241, 95, 329, 239]",0.008700329770563885,0.004369171501726527,0.005565696160866573,0.019918612122510174,0.8581374700122085,0.4390280410673594,178.10333669740692,80.01859527830007,2.5788177339901477,226.61847691051662,brachial plexus,0.67578125
10_36,,,,,,,420,580,"[274, 126, 351, 238]",0.0,0.0,0.0,0.0,1.0,0.5,714.7041345899714,714.7041345899714,-1.0,227.06290800124407,brachial plexus,0.0
10_37,,,,,,,420,580,"[227, 120, 335, 212]",0.0014559749572307357,0.0007285178304739008,0.000989021857383048,0.0027582402427251415,0.9145247071068632,0.4586414736747942,186.13595071330292,79.76214694082294,1.7888567094193903,226.33182001300156,brachial plexus,0.76171875
10_38,,,,,,,420,580,"[268, 103, 360, 212]",0.0,0.0,0.0,0.0,0.9273536141005,0.46367680705025,191.02813912369223,89.52151703766945,1.2620052770448549,219.45023303851485,brachial plexus,0.59765625
10_4,,,,,,,420,580,"[247, 93, 329, 212]",0.006698715422807156,0.003360613608508283,0.0047319490062907085,0.011463250168577209,0.9243050998158223,0.46788417499219975,208.29894289565226,86.3362517196043,1.422521915037087,226.63774783723056,brachial plexus,0.73828125
