sample_id,source_sample_id,target_uid,target_class_id,target_class_name,target_instance_id,target_color,height,width,bbox,dice,iou,precision,recall,specificity,balanced_accuracy,hd95,assd,relative_area_error,infer_ms,concept,text_score
train/1,train/1,,1,ovarian_tumor,,#ffffff,537,959,[],0.8827942544176914,0.790180553500074,0.9957107557461886,0.7928794178794178,0.999811493565169,0.8963454557222934,41.09439506252859,9.346432513822382,-0.2037050787050787,422.5943712517619,object,0.58203125
train/2,train/2,,1,ovarian_tumor,,#ffffff,536,959,[],0.9760348583877996,0.9531914893617022,0.9843388620894733,0.9678697898053994,0.9990191270230505,0.983444458414225,6.4031242374328485,2.169034797745292,-0.016731100354114552,105.49141513183713,object,0.64453125
train/4,train/4,,1,ovarian_tumor,,#ffffff,535,478,[],0.9775167938582461,0.9560223463687151,0.9899116109028645,0.9654285327436025,0.9990666729459312,0.9822476028447669,6.0,2.2678946958359383,-0.024732590152096404,107.2817500680685,object,0.8046875
train/6,train/6,,1,ovarian_tumor,,#ffffff,534,958,[],0.0,0.0,0.0,0.0,0.9947750846112444,0.4973875423056222,405.1826748517266,206.83291192512922,-0.9686576556856736,113.71947918087244,object,0.50390625
train/7,train/7,,1,ovarian_tumor,,#ffffff,531,957,[],0.8308070404727743,0.7105816312892604,0.9992652838054882,0.7109530756139071,0.9998990389920804,0.8554260573029937,82.56512580987206,32.29657922878145,-0.2885241915876489,103.48269389942288,object,0.5234375
train/9,train/9,,1,ovarian_tumor,,#ffffff,536,480,[],0.0,0.0,0.0,0.0,0.9988571245467217,0.49942856227336085,298.4230216719601,187.3068148188098,-0.9969442976882327,101.42372315749526,object,0.76171875
train/10,train/10,,1,ovarian_tumor,,#ffffff,542,483,[],0.0,0.0,0.0,0.0,0.9991163017895999,0.49955815089479993,209.9304637411097,144.06958416467543,-0.9945622472401355,102.02411515638232,object,0.80078125
train/11,train/11,,1,ovarian_tumor,,#ffffff,530,480,[],0.0,0.0,0.0,0.0,0.9988398065621408,0.4994199032810704,298.0194616286802,188.48541647183114,-0.9969405844341511,101.49897495284677,object,0.77734375
train/13,train/13,,1,ovarian_tumor,,#ffffff,530,958,[],0.5499064877526193,0.37922139717759606,0.9879624192601292,0.38098173401096963,0.9991383497412714,0.6900600418761205,100.0,46.58572559235531,-0.6143762894379309,103.0080751515925,object,0.49609375
train/14,train/14,,1,ovarian_tumor,,#ffffff,532,959,[],0.47648452645939543,0.3127533226505797,0.9806413477168613,0.3146962583582302,0.9994401876866932,0.6570682230224617,73.97431808876452,35.381162834499925,-0.6790913833167355,104.60583725944161,object,0.53515625
train/17,train/17,,1,ovarian_tumor,,#ffffff,536,959,[],0.0629349610413632,0.03248985438052041,0.9905385735080058,0.03249994030135874,0.9999724662022633,0.5162362032518111,104.39348638684312,55.19674138394591,-0.9671896267640948,104.84440112486482,object,0.466796875
train/18,train/18,,1,ovarian_tumor,,#ffffff,533,958,[],0.9608008781154997,0.9245589780456782,0.9958780081010246,0.9281106707080128,0.9991772580817748,0.9636439643948937,24.13707597082756,6.863701600301643,-0.0680478299970023,104.71572913229465,object,0.6875
