sample_id,source_sample_id,target_uid,target_class_id,target_class_name,target_instance_id,target_color,height,width,bbox,dice,iou,precision,recall,specificity,balanced_accuracy,hd95,assd,relative_area_error,infer_ms,concept,text_score
10_1,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9991046840722873,0.4995523420361436,206.9100042712397,139.72695836272666,-0.9733888258292345,437.85091303288937,object,0.69921875
10_100,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9990795557668208,0.4995397778834104,258.700377980433,168.02845948727298,-0.982526661197703,103.92250609584153,object,0.78515625
10_104,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9991322406305156,0.4995661203152578,209.7825047527006,156.28086117243691,-0.9668116642500403,101.11678182147443,object,0.68359375
10_109,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9990748049875651,0.49953740249378253,204.7785088424186,134.22916379786327,-0.9726611487333835,102.88378596305847,object,0.76171875
10_11,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9991286532805141,0.4995643266402571,209.84087087768643,137.84679586336546,-0.9753960633701392,103.0893309507519,object,0.77734375
10_15,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9990718765892524,0.4995359382946262,200.7246870153602,137.84472918111808,-0.9713350785340314,100.4796999040991,object,0.73046875
10_16,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.8928201443657265,0.44641007218286327,186.01075237738274,122.35240343199159,5.097433460076045,102.5260400492698,object,0.453125
10_18,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9990845944880722,0.4995422972440361,187.33298979963092,127.41937853477927,-0.971724047650216,100.40228790603578,object,0.68359375
10_2,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9990963380377748,0.4995481690188874,203.1052362662025,138.0538278160549,-0.9764418268696522,102.68394206650555,object,0.69140625
10_24,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9990962171432896,0.4995481085716448,189.50091698585106,136.76681241420164,-0.9623533531780774,102.4221470579505,object,0.71484375
10_26,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.999076171553677,0.4995380857768385,188.42558448395653,123.25589649595165,-0.9665291150848234,103.30481384880841,object,0.7890625
10_27,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9990525062467509,0.49952625312337545,174.04884371922728,133.1955808409798,-0.9554767533490938,102.55450988188386,object,0.7265625
10_28,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9990894945626154,0.4995447472813077,198.9411926621454,136.37742580386262,-0.9779594370860927,102.98068798147142,object,0.7578125
10_3,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9227876671314733,0.46139383356573666,173.62084541200815,73.17808464565896,2.8486745982049677,101.89308784902096,object,0.76953125
10_30,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9990836109949789,0.49954180549748944,185.70890166447347,121.61078694527089,-0.9680929275106602,102.55744005553424,object,0.76171875
10_31,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9990962150839169,0.49954810754195844,212.60220808738953,137.33921226761805,-0.9686124963332355,102.62747202068567,object,0.70703125
10_32,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.999067326321323,0.4995336631606615,208.90619146412573,154.44961417630665,-0.9714988988210909,103.26985409483314,object,0.69921875
10_35,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9990907616258718,0.4995453808129359,219.00045661148428,143.42236042888769,-0.9771899764403512,102.85961604677141,object,0.69921875
10_36,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9990919841202804,0.4995459920601402,219.2635335122431,159.56405597088408,-0.968475073313783,103.43116614967585,object,0.70703125
10_37,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9990945593169424,0.4995472796584712,198.89444350898927,148.9174050836519,-0.970486829402841,103.06053911335766,object,0.6875
10_38,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9990466909583934,0.4995233454791967,195.01948445185766,137.1526563836036,-0.9703166226912929,103.33917499519885,object,0.67578125
10_4,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9990642928213054,0.4995321464106527,195.493477726935,130.62548835507096,-0.9701955495616993,102.8140049893409,object,0.7265625
10_41,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.999083123127691,0.4995415615638455,206.1603741096339,136.05309228777756,-0.9686733073480583,103.03550912067294,object,0.71484375
10_42,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9914915147043323,0.49574575735216614,144.0,81.05819144735642,-0.6859143968871595,103.73806301504374,object,0.5859375
10_45,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.999060748242105,0.4995303741210525,188.34900869758928,128.41611386172255,-0.9765233166150891,103.46979694440961,object,0.703125
10_46,,,,,,,420,580,[],0.0,0.0,0.0,0.0,0.9991068845365234,0.4995534422682617,184.11273715689762,123.40353708808,-0.9583088667058133,103.68466190993786,object,0.75
