sample_id,source_sample_id,target_uid,target_class_id,target_class_name,target_instance_id,target_color,height,width,bbox,dice,iou,precision,recall,specificity,balanced_accuracy,hd95,assd,relative_area_error,infer_ms
Benign/1,,,,,,,768,1024,"[236, 184, 745, 502]",0.9696881169273808,0.941159791378466,0.9526770804341775,0.9873176975356492,0.9919451065152703,0.9896314020254597,12.041594578792296,4.756195672647506,0.036361341962466875,317.8773127499426
Benign/2,,,,,,,576,720,"[283, 191, 338, 232]",0.925138362947859,0.8607046070460704,0.8725274725274725,0.9845009299442034,0.9994384021573103,0.9919696660507569,3.605551275463989,1.5121139760625506,0.12833230006199628,317.8773127499426
Benign/3,,,,,,,768,1024,"[358, 166, 464, 250]",0.9227038496514095,0.8564997186268992,0.9465174129353234,0.9000591366055588,0.9995587865604334,0.9498089615829961,7.211102550927978,3.207677422056687,-0.04908338261383797,317.8773127499426
Benign/4,,,,,,,768,1024,"[266, 198, 653, 492]",0.9740448707994732,0.9494029934413364,0.9718371281674624,0.9762626670202096,0.9964927375084144,0.986377702264312,8.602325267042627,3.8217946598641106,0.004553786559988933,317.8773127499426
Benign/5,,,,,,,768,1024,"[341, 254, 592, 542]",0.950893793128595,0.906384679549562,0.926873045208985,0.9761927043365962,0.9943861075602692,0.9852894059484327,26.98887360535087,5.976947312390037,0.053210803121900095,114.9277967499529
Benign/6,,,,,,,768,1024,"[386, 165, 657, 423]",0.9685952802573091,0.9391030133146461,0.9506952326901249,0.987182320441989,0.9962028705206165,0.9916925954813027,11.698280492565269,3.845145247169755,0.03837937384898711,114.9277967499529
Benign/7,,,,,,,910,1260,"[443, 363, 631, 549]",0.9298297275294036,0.8688614806901687,0.8754933620380337,0.9913570214966388,0.996590521345641,0.9939737714211399,17.029386365926403,6.143446010802312,0.1323409913570215,114.9277967499529
Benign/8,,,,,,,576,720,"[289, 194, 344, 236]",0.942769545222279,0.8917351377477042,0.90087890625,0.9887459807073955,0.9995083007552307,0.994127140731313,3.0,1.2373746760737423,0.09753483386923902,114.9277967499529
Benign/9,,,,,,,576,768,"[392, 177, 437, 206]",0.8665008291873963,0.7644476956839795,0.7910673732021196,0.9578368469294225,0.9993745425209108,0.9786056947251667,5.0,2.2885324770605857,0.21081576535288726,113.803887000131
Benign/10,,,,,,,576,720,"[232, 289, 260, 328]",0.9116135662898253,0.8375826251180358,0.8439581351094196,0.9910614525139665,0.9996036972150063,0.9953325748644863,3.539060233169645,1.3814546221814983,0.17430167597765364,113.803887000131
Benign/11,,,,,,,576,720,"[217, 134, 317, 219]",0.9446991404011461,0.8951941352158567,0.9034114262227703,0.9899414502326978,0.9982723086612475,0.9941068794469726,8.48528137423857,2.3327498181167297,0.09578141420207176,113.803887000131
Benign/12,,,,,,,480,640,"[237, 171, 260, 193]",0.8159111933395005,0.6890625,0.6890625,1.0,0.9993512822769666,0.9996756411384833,4.0,2.202690117813437,0.4512471655328798,113.803887000131
Benign/13,,,,,,,576,720,"[239, 213, 430, 372]",0.956283791239104,0.9162297023004059,0.9473569148703599,0.9653805025842096,0.9969307324434836,0.9811556175138466,7.0710678118654755,3.3573044975858553,0.019025129210479417,118.42548225013161
Benign/14,,,,,,,768,1024,"[397, 216, 511, 357]",0.9367599889122085,0.8810428305400373,0.8960606060606061,0.9813324483531071,0.9982282577394274,0.9897803530462672,7.810249675906654,3.5929558899126617,0.09516302995104953,118.42548225013161
Benign/15,,,,,,,576,720,"[286, 282, 377, 339]",0.9366329208848894,0.8808180535966149,0.915018315018315,0.9592933947772657,0.9991529013130029,0.9792231480451343,5.656854249492381,1.962560114822459,0.04838709677419355,118.42548225013161
Benign/16,,,,,,,768,1024,"[429, 172, 623, 316]",0.9505797007578211,0.9058140970250587,0.982066381156317,0.9210493284799799,0.9994728083186126,0.9602610683992963,8.246211251235321,3.8163706532856407,-0.062131291577758256,118.42548225013161
Benign/17,,,,,,,576,720,"[344, 217, 412, 272]",0.9474195114059214,0.9000922225637873,0.9236593059936908,0.9724344071736964,0.9994122061941808,0.9859233066839386,4.242640687119285,1.456470994306216,0.052806376619063435,115.10670600000594
Benign/18,,,,,,,910,1260,"[443, 365, 616, 548]",0.9424263321715468,0.8911212153255085,0.9004523275278697,0.9885048482952769,0.9975067438342087,0.9930057960647427,10.0,4.891120682879738,0.0977869878010635,115.10670600000594
Benign/19,,,,,,,768,1024,"[358, 159, 456, 244]",0.9162583854677018,0.8454583391292252,0.8672945205479452,0.9710816424348937,0.9988079566967839,0.9849447995658388,8.421827830347576,3.4832606188980866,0.11966767854289823,115.10670600000594
Benign/20,,,,,,,768,1024,"[336, 311, 488, 505]",0.936083207396213,0.879846256684492,0.8947994561522774,0.9813606710158435,0.9967632802246357,0.9890619756202396,12.230969804901571,4.8713724251250685,0.0967381174277726,115.10670600000594
Benign/21,,,,,,,910,1260,"[387, 406, 509, 534]",0.9461933467291807,0.8978813559322034,0.9047822374039283,0.9915769770706598,0.9990184124692428,0.9952976947699513,7.0710678118654755,2.7906843165779467,0.0959288722508189,116.81251125014569
Benign/22,,,,,,,768,1024,"[344, 253, 540, 489]",0.9413104082436909,0.8891278572807235,0.8925487156775908,0.9957078894549946,0.9948517797962196,0.9952798346256071,16.217098556298648,5.51182460859364,0.11557819978385055,116.81251125014569
Benign/23,,,,,,,576,768,"[336, 151, 372, 175]",0.8178646196789952,0.69185360094451,0.7017964071856287,0.979933110367893,0.9994363582859859,0.9896847343269395,5.425918223488179,2.431250638971854,0.3963210702341137,116.81251125014569
Benign/24,,,,,,,576,720,"[283, 238, 347, 280]",0.879459081370949,0.7848522679983354,0.8001697072549852,0.9761904761904762,0.9988589784586761,0.9875247273245762,5.656854249492381,2.667882268064015,0.21997929606625258,116.81251125014569
Benign/25,,,,,,,768,1024,"[365, 170, 563, 260]",0.9261887344550109,0.8625246951427209,0.8772865853658537,0.980864580105361,0.9977104782786314,0.9892875291919963,10.34626686976023,3.894534237749343,0.11806631546327859,115.81427549981527
Benign/26,,,,,,,576,720,"[425, 254, 469, 300]",0.8728606356968215,0.7744034707158352,0.7752442996742671,0.9986013986013986,0.9989982820779598,0.9987998403396792,5.656854249492381,2.5962734069192437,0.2881118881118881,115.81427549981527
Benign/27,,,,,,,576,720,"[275, 188, 372, 261]",0.9360951961216395,0.87986743993372,0.9212352532963219,0.9514423938362301,0.9988903526674309,0.9751663732518305,7.810249675906654,2.440975980463945,0.03278982261243505,115.81427549981527
Benign/28,,,,,,,576,720,"[227, 237, 292, 284]",0.8418219461697722,0.7268501966392563,0.7591486183719194,0.9447026022304833,0.9984366213569642,0.9715696117937238,10.63014581273465,3.845368834044993,0.24442379182156135,115.81427549981527
Benign/29,,,,,,,768,1024,"[363, 176, 451, 251]",0.9181902123730379,0.8487538409013315,0.8655988857938719,0.9775855289028706,0.9990119614101819,0.9882987451565263,6.418378222186161,2.9505224175723863,0.1293747542272906,115.29610050001793
Benign/30,,,,,,,480,640,"[234, 256, 297, 319]",0.928755641521599,0.8669876617514294,0.9105562579013906,0.9476973684210527,0.9990695686480799,0.9733834685345664,5.0,1.9974148631441493,0.04078947368421053,115.29610050001793
Benign/31,,,,,,,576,720,"[225, 187, 262, 212]",0.8430884184308842,0.728740581270183,0.7318918918918919,0.9941262848751835,0.9994010226089812,0.9967636537420823,4.242640687119285,2.148686106878984,0.35829662261380324,115.29610050001793
Benign/32,,,,,,,576,720,"[243, 243, 383, 336]",0.9349515009423988,0.8778487569060773,0.9214389271475172,0.9488662872072409,0.9978539763318589,0.9733601317695499,11.0,3.340152632483395,0.029765792665857983,115.29610050001793
Benign/33,,,,,,,768,1024,"[300, 364, 505, 594]",0.9434441432444001,0.892942987549626,0.9212828800713331,0.966697853926671,0.9962444996875955,0.9814711768071332,14.401328294140031,5.460433733776312,0.049295362844278115,115.91170525002781
Benign/34,,,,,,,576,720,"[214, 220, 367, 390]",0.9590739549839228,0.9213660851084862,0.9445204438364493,0.974082976277563,0.9972319266296242,0.9856574514535936,12.041594578792296,2.9448060023501585,0.03129898630995925,115.91170525002781
