sample_id,source_sample_id,target_uid,target_class_id,target_class_name,target_instance_id,target_color,height,width,bbox,dice,iou,precision,recall,specificity,balanced_accuracy,hd95,assd,relative_area_error,infer_ms
case001,,,,,,,537,485,"[[167, 4, 430, 216]]",0.5998675057966214,0.42843624319848594,0.5031953320366769,0.7425174251742518,0.9406307977736549,0.8415741114739533,63.41135544995076,20.204911310438995,0.4756047560475605,230.39401826099493
case002,,,,,,,572,761,"[[308, 199, 446, 299]]",0.9651736703722497,0.9326914504769547,0.9606978879706153,0.9696913523032719,0.9989917621312453,0.9843415572172586,4.0,1.7646286578619736,0.009361386597460376,230.39401826099493
case003,,,,,,,532,545,"[[144, 159, 327, 209]]",0.8884007772239588,0.7992096063231494,0.8449300980234613,0.9365871036693979,0.9966060085957669,0.9665965561325824,7.0,2.8947106220864014,0.1084788029925187,230.39401826099493
case004,,,,,,,537,485,"[[262, 146, 313, 196]]",0.9567108984120078,0.9170141784820683,0.9494818652849741,0.964050854888207,0.9995467997087123,0.9817988272984597,3.0,1.0362075757290823,0.015344147303814117,230.39401826099493
case005,,,,,,,538,831,"[[256, 31, 642, 307]]",0.9748973849920222,0.9510241908654532,0.9822912192428054,0.967614027876839,0.9960395985256218,0.9818268132012304,8.0,3.4720677398851447,-0.014941792289745046,142.7445125009399
case006,,,,,,,537,485,"[[145, 41, 419, 238]]",0.9100785062592829,0.8349945491356486,0.9088828615019495,0.9112773009263194,0.9909248620790085,0.9511010815026639,18.102468886379334,5.335021690203846,0.0026344862751763406,142.7445125009399
case007,,,,,,,537,485,"[[63, 93, 436, 302]]",0.9148983018192828,0.843145212428662,0.942793124964547,0.8886067151411463,0.9909566574155858,0.9397816862783661,15.0,5.637579555658063,-0.057474337040205305,142.7445125009399
case008,,,,,,,569,794,"[[347, 94, 482, 221]]",0.902386944253794,0.8221357604391023,0.8418468981217985,0.9723089564502876,0.9949433141650895,0.9836261353076885,15.0,5.3254151188954,0.15497124075595728,142.7445125009399
case009,,,,,,,338,476,"[[117, 80, 354, 174]]",0.8412221902372825,0.7259564199020513,0.7376316169046588,0.9786623289637355,0.9758171194586438,0.9772397242111897,21.588230767489126,6.248842179493073,0.3267629891876375,152.9781490098685
case010,,,,,,,469,433,"[[166, 22, 263, 133]]",0.9115799645675632,0.8375258952352768,0.9676867840656522,0.8616227736337342,0.9990382070958943,0.9303304903648142,10.037406715840667,3.4405695603853714,-0.10960572385446796,152.9781490098685
case011,,,,,,,542,789,"[[238, 69, 569, 355]]",0.939281269446173,0.88551398442427,0.9531454732023048,0.925814613202484,0.9918106742673616,0.9588126437349228,23.08679276123039,7.456981170651365,-0.028674384727440005,152.9781490098685
case012,,,,,,,469,433,"[[105, 27, 298, 162]]",0.9123221991369665,0.838779828376631,0.964647830201433,0.8653811169728943,0.9971970029905781,0.9312890599817363,13.130038112453779,4.877690529568271,-0.10290461463828755,152.9781490098685
case013,,,,,,,538,831,"[[270, 30, 517, 261]]",0.8944550884706413,0.8090626433559305,0.9549679631802184,0.841154182454095,0.9963428666355595,0.9187485245448272,20.518284528683193,9.426788028477334,-0.11918073183010519,157.7820177481044
case014,,,,,,,532,545,"[[127, 123, 452, 322]]",0.9683384045790157,0.9386201918119006,0.9875227844805139,0.9498852014193279,0.9976242614551915,0.9737547314372597,7.515074140888831,3.3495274189933277,-0.038113128783135046,157.7820177481044
case015,,,,,,,541,437,"[[111, 256, 305, 370]]",0.914457033835611,0.8423959827833573,0.9715396707206089,0.8637099146807885,0.9984561598772108,0.9310830372789997,9.0,3.8926914232895813,-0.11098852603706973,157.7820177481044
case016,,,,,,,526,623,"[[220, 76, 336, 175]]",0.9315431600783681,0.8718584834429943,0.9940966670766204,0.8763959666052261,0.99984928173326,0.9381226241692431,7.276659522362887,3.2048854740686235,-0.11839965304130977,157.7820177481044
case017,,,,,,,579,930,"[[307, 152, 423, 247]]",0.9064945928183068,0.8289804392962518,0.8575627402215691,0.9613483715625396,0.9976252358272755,0.9794868036949076,11.313708498984761,4.23681448237756,0.12102395133696617,141.91702727111988
case018,,,,,,,537,485,"[[190, 101, 337, 239]]",0.9689186204285128,0.9397111029501775,0.9925652960951642,0.9463724341983604,0.9995291169509708,0.9729507755746656,4.0,2.0121484284908857,-0.04653886457498613,141.91702727111988
case019,,,,,,,572,761,"[[344, 67, 463, 171]]",0.9418126564175903,0.890024495312104,0.8928147771564142,0.9965008511443163,0.9970215531246616,0.9967612021344889,8.037354648979123,3.130185118780441,0.11613391337242292,141.91702727111988
case020,,,,,,,609,761,"[[397, 190, 503, 256]]",0.9273027273609629,0.8644589214621788,0.9450049455984174,0.9102515243902439,0.9993932793686614,0.9548224018794527,5.864761515876229,2.4704060984718534,-0.03677591463414634,141.91702727111988
case021,,,,,,,537,485,"[[144, 22, 344, 128]]",0.9521199618191335,0.9086154207804419,0.9244797895240373,0.9814638481559068,0.9948384091020548,0.9881511286289808,8.51464255977805,2.8531549302924297,0.061639052878816734,142.6960497337859
case022,,,,,,,538,831,"[[513, 131, 551, 156], [292, 164, 483, 259], [542, 189, 623, 274]]",0.9490067890369626,0.9029618642040289,0.9324077276545284,0.9662075674568634,0.9968003517741909,0.9815039596155272,5.691673778562933,2.143653185376798,0.03625006400081921,142.6960497337859
case023,,,,,,,532,545,"[[204, 205, 293, 254]]",0.9267461669505963,0.8634920634920635,0.965592572364828,0.890904509952129,0.9995593958827993,0.9452319529174642,5.0,2.149363603604846,-0.07734945830183926,142.6960497337859
case024,,,,,,,469,433,"[[144, 47, 280, 148]]",0.8743961352657005,0.776824034334764,0.7952207458208316,0.9710808688824915,0.9902218128789623,0.9806513408807269,21.234393121039215,5.394835194119366,0.22114629678094738,142.6960497337859
case025,,,,,,,609,761,"[[196, 230, 466, 376]]",0.9351796262225235,0.8782510639845768,0.894619831036016,0.9795918367346939,0.9935187168700234,0.9865552768023587,10.44030650891055,4.578233099324461,0.09498113360652412,141.11119002336636
case026,,,,,,,518,727,"[[207, 67, 391, 193]]",0.8899391504696639,0.8017030335284726,0.9863157205526092,0.8107206285991067,0.9994162092708202,0.9050684189349634,15.0,7.005959883762259,-0.1780313223184974,141.11119002336636
case027,,,,,,,469,433,"[[168, 13, 344, 216]]",0.926276484890587,0.8626769106348564,0.9850401699141195,0.8741293124641482,0.9981866111456252,0.9361579618048868,17.46424919657298,5.411773747427388,-0.11259526345980497,141.11119002336636
case028,,,,,,,537,485,"[[222, 106, 335, 217]]",0.950738407518331,0.9061023622047244,0.9964281848684923,0.9090550014811889,0.9998681676906974,0.9544615845859432,7.0710678118654755,2.5243655938580014,-0.08768638293670386,141.11119002336636
case029,,,,,,,483,930,"[[255, 140, 421, 251]]",0.946218620908802,0.8979268752355823,0.9325869088631381,0.9602547565301516,0.9980287829738133,0.9791417697519824,6.708203932499369,2.7181742956103827,0.02966784908094163,141.24660348170437
case030,,,,,,,526,623,"[[283, 127, 390, 206]]",0.919235951494016,0.8505426811381637,0.8687640449438202,0.9759340289464826,0.997277440047738,0.9866057344971103,10.687823837929393,2.99080795998249,0.12335913833726019,141.24660348170437
case031,,,,,,,537,485,"[[191, 81, 266, 149]]",0.9187507776533532,0.8497123130034523,0.9981075966477426,0.851083448593822,0.9999726676740581,0.92552805813394,5.656854249492381,2.6272026716946146,-0.14730290456431536,141.24660348170437
case032,,,,,,,537,485,"[[223, 192, 318, 281]]",0.9453838349678728,0.8964245630912298,0.9188167625308135,0.9735329966916246,0.9980604785199959,0.9857967376058103,5.0,1.9812017781651858,0.05955075744384468,141.24660348170437
case033,,,,,,,487,794,"[[226, 91, 298, 141]]",0.8622881355932204,0.7579143389199255,0.7600373482726424,0.996328029375765,0.9979933737087712,0.9971607015422681,8.32988579428645,3.462104622498985,0.3108935128518972,141.3469762483146
case034,,,,,,,469,433,"[[171, 84, 229, 144]]",0.9105352752033289,0.8357638888888889,0.8490299823633157,0.981647634584013,0.9978666666666667,0.9897571506253399,5.0,2.271819118276851,0.15619902120717782,141.3469762483146
case035,,,,,,,532,545,"[[183, 167, 343, 291]]",0.9342639181950982,0.8766372220530003,0.9442257217847769,0.9245101188564087,0.9975494435795422,0.9610297812179754,9.0,3.3448935305739482,-0.020880179890780597,141.3469762483146
