sample_id,source_sample_id,target_uid,target_class_id,target_class_name,target_instance_id,target_color,height,width,bbox,dice,iou,precision,recall,specificity,balanced_accuracy,hd95,assd,relative_area_error,infer_ms,concept,text_score
bus_0001-l,,,,,,,353,274,[],0.8973885094415428,0.8138755283486372,0.8234773632207639,0.9858757062146892,0.9868545322761317,0.9863651192454105,17.022039774444803,4.103420612818883,0.19721045197740114,725.3549320157617,breast lesion,0.8203125
bus_0001-r,,,,,,,353,275,[],0.8964701242358509,0.8123659756969264,0.8482925919014741,0.9504495086765629,0.99119100247042,0.9708202555734915,11.40175425099138,3.821925355198208,0.12042651055822705,97.91285591199994,breast lesion,0.83203125
bus_0002-l,,,,,,,371,274,[],0.674679802955665,0.5090692833779363,0.5099791480488531,0.9965075669383003,0.966503084974241,0.9815053259562707,41.75631349964435,13.289097701688034,0.9540162980209546,97.32667310163379,breast lesion,0.75390625
bus_0002-r,,,,,,,371,276,[],0.9083378354042859,0.8320686242164302,0.8434782608695652,0.9840031213421772,0.9953121713261146,0.9896576463341459,7.016638229960547,2.601225625834355,0.166601638704643,95.42060899548233,breast lesion,0.65234375
bus_0003-l,,,,,,,372,275,[],0.8061755952380952,0.6752882517918355,0.7058631921824104,0.9397224631396357,0.9502588961110499,0.9449906796253428,46.04345773288535,9.768497587171945,0.3313096270598439,94.74689397029579,breast lesion,0.796875
bus_0003-r,,,,,,,372,274,[],0.790643985419198,0.6537727318396463,0.9656451732581435,0.6693411510569357,0.9943868582166454,0.8318640046367906,52.39370183337661,16.241924280671952,-0.3068456513912462,95.63924395479262,breast lesion,0.75390625
bus_0004-l,,,,,,,383,274,[],0.8397871169021839,0.7238215754508067,0.7242798353909465,0.9991266375545852,0.9915150216264661,0.9953208295905256,12.36931687685298,3.6084024532989316,0.3794759825327511,95.19637515768409,breast lesion,0.703125
bus_0004-r,,,,,,,383,277,[],0.9411329137356534,0.8888111888111888,0.9017382050372472,0.9841269841269841,0.9973238783475673,0.9907254312372757,3.1622776601683795,1.3870291385782598,0.09136662795199381,95.22623615339398,breast lesion,0.79296875
bus_0005-l,,,,,,,371,275,[],0.6296296296296297,0.4594594594594595,0.4641269841269841,0.9785809906291834,0.920295481731758,0.9494382361804707,50.21055212265571,15.599523449839396,1.108433734939759,95.55659303441644,breast lesion,0.76171875
bus_0005-r,,,,,,,371,276,[],0.8554643789630735,0.7474335994785726,0.8892981775882125,0.8241106719367589,0.9874868513323983,0.9057987616345786,18.0,6.290632416656341,-0.07330219187926698,95.2253951691091,breast lesion,0.74609375
bus_0006-s,,,,,,,389,407,[],0.0,0.0,0.0,0.0,0.9021137127009816,0.4510568563504908,201.8854871813619,86.98577105513174,-0.6596538853070919,95.3748389147222,breast lesion,0.640625
bus_0007-l,,,,,,,351,274,[],0.4289058841891681,0.2729982118021061,0.2787018255578093,0.930264048747461,0.9624486520164314,0.9463563503819462,51.4402490904016,21.83722695803591,2.3378469871360865,96.00157313980162,breast lesion,0.58203125
